Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
3097,2025-07-07 00:00:36.603876,2025-07-07 00:00:46.107911,0.16,0,1,1,1,0
3098,2025-07-07 00:01:47.039600,2025-07-07 00:01:56.510433,0.16,0,1,1,1,0
3099,2025-07-07 00:02:57.404695,2025-07-07 00:03:06.854128,0.16,0,1,1,1,0
3100,2025-07-07 00:04:07.748349,2025-07-07 00:04:08.608382,0.01,0,0,0,0,0
3101,2025-07-07 00:05:09.489243,2025-07-07 00:05:10.352499,0.01,0,0,0,0,0
3102,2025-07-07 00:06:11.258679,2025-07-07 00:06:12.342337,0.02,0,1,1,1,0
3103,2025-07-07 00:07:13.269305,2025-07-07 00:07:14.369465,0.02,0,1,1,1,0
3104,2025-07-07 00:08:15.284141,2025-07-07 00:08:16.418218,0.02,0,1,1,1,0
3105,2025-07-07 00:09:17.305141,2025-07-07 00:09:18.579310,0.02,0,1,1,1,0
3106,2025-07-07 00:10:19.546911,2025-07-07 00:10:20.838167,0.02,0,1,1,1,0
3107,2025-07-07 00:11:21.740243,2025-07-07 00:11:23.017926,0.02,0,1,1,1,0
3108,2025-07-07 00:12:23.901175,2025-07-07 00:12:25.205255,0.02,0,1,1,1,0
3109,2025-07-07 00:13:26.108523,2025-07-07 00:13:27.388073,0.02,0,1,1,1,0
3110,2025-07-07 00:14:28.279931,2025-07-07 00:14:29.552110,0.02,0,1,1,1,0
3111,2025-07-07 00:15:30.427688,2025-07-07 00:15:31.662585,0.02,0,1,1,1,0
3112,2025-07-07 00:16:32.565805,2025-07-07 00:16:33.786683,0.02,0,1,1,1,0
3113,2025-07-07 00:17:34.676232,2025-07-07 00:17:35.895784,0.02,0,1,1,1,0
3114,2025-07-07 00:18:36.799728,2025-07-07 00:18:38.042942,0.02,0,1,1,1,0
3115,2025-07-07 00:19:39.110838,2025-07-07 00:19:40.839134,0.03,0,1,1,1,0
3116,2025-07-07 00:20:41.733507,2025-07-07 00:20:43.444160,0.03,0,1,1,1,0
3117,2025-07-07 00:21:44.325436,2025-07-07 00:21:46.269474,0.03,0,1,1,1,0
3118,2025-07-07 00:22:47.159492,2025-07-07 00:22:48.934730,0.03,0,1,1,1,0
3119,2025-07-07 00:23:49.827521,2025-07-07 00:23:51.674440,0.03,0,1,1,1,0
3120,2025-07-07 00:24:52.582364,2025-07-07 00:24:54.433090,0.03,0,1,1,1,0
3121,2025-07-07 00:25:55.338651,2025-07-07 00:25:57.178979,0.03,0,1,1,1,0
3122,2025-07-07 00:26:58.082019,2025-07-07 00:26:59.932061,0.03,0,1,1,1,0
3123,2025-07-07 00:28:00.828109,2025-07-07 00:28:02.663909,0.03,0,1,1,1,0
3124,2025-07-07 00:29:03.554222,2025-07-07 00:29:05.425584,0.03,0,1,1,1,0
3125,2025-07-07 00:30:06.328634,2025-07-07 00:30:08.171981,0.03,0,1,1,1,0
3126,2025-07-07 00:31:09.068250,2025-07-07 00:31:10.903974,0.03,0,1,1,1,0
3127,2025-07-07 00:32:11.882851,2025-07-07 00:32:13.723464,0.03,0,1,1,1,0
3128,2025-07-07 00:33:14.615525,2025-07-07 00:33:16.488795,0.03,0,1,1,1,0
3129,2025-07-07 00:34:17.402427,2025-07-07 00:34:19.228248,0.03,0,1,1,1,0
3130,2025-07-07 00:35:20.124318,2025-07-07 00:35:21.976075,0.03,0,1,1,1,0
3131,2025-07-07 00:36:22.869735,2025-07-07 00:36:24.675061,0.03,0,1,1,1,0
3132,2025-07-07 00:37:25.578291,2025-07-07 00:37:27.722419,0.04,0,1,1,1,0
3133,2025-07-07 00:38:28.632522,2025-07-07 00:38:30.720683,0.03,0,1,1,1,0
3134,2025-07-07 00:39:31.612940,2025-07-07 00:39:33.802924,0.04,0,1,1,1,0
3135,2025-07-07 00:40:34.704248,2025-07-07 00:40:37.000160,0.04,0,1,1,1,0
3136,2025-07-07 00:41:37.901731,2025-07-07 00:41:40.184764,0.04,0,1,1,1,0
3137,2025-07-07 00:42:41.070078,2025-07-07 00:42:43.354797,0.04,0,1,1,1,0
3138,2025-07-07 00:43:44.251733,2025-07-07 00:43:46.517669,0.04,0,1,1,1,0
3139,2025-07-07 00:44:47.398521,2025-07-07 00:44:49.681980,0.04,0,1,1,1,0
3140,2025-07-07 00:45:50.573919,2025-07-07 00:45:52.864220,0.04,0,1,1,1,0
3141,2025-07-07 00:46:53.761884,2025-07-07 00:46:56.042882,0.04,0,1,1,1,0
3142,2025-07-07 00:47:56.943639,2025-07-07 00:47:59.377051,0.04,0,1,1,1,0
3143,2025-07-07 00:49:00.281642,2025-07-07 00:49:02.718795,0.04,0,1,1,1,0
3144,2025-07-07 00:50:03.606190,2025-07-07 00:50:06.030066,0.04,0,1,1,1,0
3145,2025-07-07 00:51:06.920509,2025-07-07 00:51:09.333910,0.04,0,1,1,1,0
3146,2025-07-07 00:52:10.231806,2025-07-07 00:52:12.776978,0.04,0,1,1,1,0
3147,2025-07-07 00:53:13.675647,2025-07-07 00:53:16.393671,0.05,0,1,1,1,0
3148,2025-07-07 00:54:17.358272,2025-07-07 00:54:19.921239,0.04,0,1,1,1,0
3149,2025-07-07 00:55:20.802865,2025-07-07 00:55:23.362856,0.04,0,1,1,1,0
3150,2025-07-07 00:56:24.266417,2025-07-07 00:56:26.790352,0.04,0,1,1,1,0
3151,2025-07-07 00:57:27.690450,2025-07-07 00:57:30.209164,0.04,0,1,1,1,0
3152,2025-07-07 00:58:31.120502,2025-07-07 00:58:33.718798,0.04,0,1,1,1,0
3153,2025-07-07 00:59:34.629318,2025-07-07 00:59:37.190591,0.04,0,1,1,1,0
3154,2025-07-07 01:00:38.095262,2025-07-07 01:00:40.698298,0.04,0,1,1,1,0
3155,2025-07-07 01:01:41.578250,2025-07-07 01:01:44.083195,0.04,0,1,1,1,0
3156,2025-07-07 01:02:44.978180,2025-07-07 01:02:47.529686,0.04,0,1,1,1,0
3157,2025-07-07 01:03:48.419917,2025-07-07 01:03:50.981283,0.04,0,1,1,1,0
3158,2025-07-07 01:04:51.870877,2025-07-07 01:04:54.413568,0.04,0,1,1,1,0
3159,2025-07-07 01:05:55.314804,2025-07-07 01:05:57.837895,0.04,0,1,1,1,0
3160,2025-07-07 01:06:58.742157,2025-07-07 01:07:01.287554,0.04,0,1,1,1,0
3161,2025-07-07 01:08:02.182941,2025-07-07 01:08:04.742963,0.04,0,1,1,1,0
3162,2025-07-07 01:09:05.639688,2025-07-07 01:09:08.335438,0.04,0,1,1,1,0
3163,2025-07-07 01:10:09.398322,2025-07-07 01:10:11.967279,0.04,0,1,1,1,0
3164,2025-07-07 01:11:12.858610,2025-07-07 01:11:15.424733,0.04,0,1,1,1,0
3165,2025-07-07 01:12:16.373053,2025-07-07 01:12:18.936629,0.04,0,1,1,1,0
3166,2025-07-07 01:13:19.862643,2025-07-07 01:13:22.440045,0.04,0,1,1,1,0
3167,2025-07-07 01:14:23.350557,2025-07-07 01:14:25.919450,0.04,0,1,1,1,0
3168,2025-07-07 01:15:26.798308,2025-07-07 01:15:29.352419,0.04,0,1,1,1,0
3169,2025-07-07 01:16:30.262015,2025-07-07 01:16:32.857702,0.04,0,1,1,1,0
3170,2025-07-07 01:17:33.750110,2025-07-07 01:17:36.321602,0.04,0,1,1,1,0
3171,2025-07-07 01:18:37.223613,2025-07-07 01:18:39.833078,0.04,0,1,1,1,0
3172,2025-07-07 01:19:40.866000,2025-07-07 01:19:43.375666,0.04,0,1,1,1,0
3173,2025-07-07 01:20:44.296679,2025-07-07 01:20:46.814030,0.04,0,1,1,1,0
3174,2025-07-07 01:21:47.710604,2025-07-07 01:21:50.311015,0.04,0,1,1,1,0
3175,2025-07-07 01:22:51.190172,2025-07-07 01:22:53.718896,0.04,0,1,1,1,0
3176,2025-07-07 01:23:54.614690,2025-07-07 01:23:57.176957,0.04,0,1,1,1,0
3177,2025-07-07 01:24:58.066599,2025-07-07 01:25:00.612626,0.04,0,1,1,1,0
3178,2025-07-07 01:26:01.499266,2025-07-07 01:26:04.073749,0.04,0,1,1,1,0
3179,2025-07-07 01:27:04.967883,2025-07-07 01:27:07.535803,0.04,0,1,1,1,0
3180,2025-07-07 01:28:08.431771,2025-07-07 01:28:11.019655,0.04,0,1,1,1,0
3181,2025-07-07 01:29:11.924753,2025-07-07 01:29:15.190277,0.05,0,1,1,1,0
3182,2025-07-07 01:30:16.092561,2025-07-07 01:30:19.351384,0.05,0,1,1,1,0
3183,2025-07-07 01:31:20.269060,2025-07-07 01:31:23.557316,0.05,0,1,1,1,0
3184,2025-07-07 01:32:24.456622,2025-07-07 01:32:27.766727,0.06,0,1,1,1,0
3185,2025-07-07 01:33:28.667776,2025-07-07 01:33:32.048459,0.06,0,1,1,1,0
3186,2025-07-07 01:34:32.945946,2025-07-07 01:34:36.269650,0.06,0,1,1,1,0
3187,2025-07-07 01:35:37.163589,2025-07-07 01:35:40.679111,0.06,0,1,1,1,0
3188,2025-07-07 01:36:41.580795,2025-07-07 01:36:45.041591,0.06,0,1,1,1,0
3189,2025-07-07 01:37:45.949427,2025-07-07 01:37:49.349596,0.06,0,1,1,1,0
3190,2025-07-07 01:38:50.237256,2025-07-07 01:38:53.669330,0.06,0,1,1,1,0
3191,2025-07-07 01:39:54.555452,2025-07-07 01:39:58.001181,0.06,0,1,1,1,0
3192,2025-07-07 01:40:58.878978,2025-07-07 01:41:02.423012,0.06,0,1,1,1,0
3193,2025-07-07 01:42:03.340651,2025-07-07 01:42:06.764401,0.06,0,1,1,1,0
3194,2025-07-07 01:43:07.645589,2025-07-07 01:43:11.236891,0.06,0,1,1,1,0
3195,2025-07-07 01:44:12.137488,2025-07-07 01:44:15.708672,0.06,0,1,1,1,0
3196,2025-07-07 01:45:16.606216,2025-07-07 01:45:20.274907,0.06,0,1,1,1,0
3197,2025-07-07 01:46:21.160122,2025-07-07 01:46:24.864479,0.06,0,1,1,1,0
3198,2025-07-07 01:47:25.763621,2025-07-07 01:47:29.416418,0.06,0,1,1,1,0
3199,2025-07-07 01:48:30.445008,2025-07-07 01:48:34.109785,0.06,0,1,1,1,0
3200,2025-07-07 01:49:35.016897,2025-07-07 01:49:38.690926,0.06,0,1,1,1,0
3201,2025-07-07 01:50:39.722093,2025-07-07 01:50:43.506944,0.06,0,1,1,1,0
3202,2025-07-07 01:51:44.405170,2025-07-07 01:51:48.210020,0.06,0,1,1,1,0
3203,2025-07-07 01:52:49.122567,2025-07-07 01:52:52.869859,0.06,0,1,1,1,0
3204,2025-07-07 01:53:53.780407,2025-07-07 01:53:57.568236,0.06,0,1,1,1,0
3205,2025-07-07 01:54:58.459435,2025-07-07 01:55:02.233351,0.06,0,1,1,1,0
3206,2025-07-07 01:56:03.126399,2025-07-07 01:56:06.887985,0.06,0,1,1,1,0
3207,2025-07-07 01:57:07.775952,2025-07-07 01:57:11.507296,0.06,0,1,1,1,0
3208,2025-07-07 01:58:12.409935,2025-07-07 01:58:16.171761,0.06,0,1,1,1,0
3209,2025-07-07 01:59:17.093735,2025-07-07 01:59:21.004874,0.07,0,1,1,1,0
3210,2025-07-07 02:00:21.895837,2025-07-07 02:00:25.670588,0.06,0,1,1,1,0
3211,2025-07-07 02:01:26.558209,2025-07-07 02:01:30.309991,0.06,0,1,1,1,0
3212,2025-07-07 02:02:31.216762,2025-07-07 02:02:34.970501,0.06,0,1,1,1,0
3213,2025-07-07 02:03:35.896172,2025-07-07 02:03:39.722584,0.06,0,1,1,1,0
3214,2025-07-07 02:04:40.609639,2025-07-07 02:04:44.632952,0.07,0,1,1,1,0
3215,2025-07-07 02:05:45.531605,2025-07-07 02:05:49.513520,0.07,0,1,1,1,0
3216,2025-07-07 02:06:50.400196,2025-07-07 02:06:54.423351,0.07,0,1,1,1,0
3217,2025-07-07 02:07:55.313563,2025-07-07 02:07:59.405807,0.07,0,1,1,1,0
3218,2025-07-07 02:09:00.320530,2025-07-07 02:09:04.375406,0.07,0,1,1,1,0
3219,2025-07-07 02:10:05.282884,2025-07-07 02:10:09.419174,0.07,0,1,1,1,0
3220,2025-07-07 02:11:10.336652,2025-07-07 02:11:14.370370,0.07,0,1,1,1,0
3221,2025-07-07 02:12:15.263490,2025-07-07 02:12:19.310639,0.07,0,1,1,1,0
3222,2025-07-07 02:13:20.215388,2025-07-07 02:13:24.245109,0.07,0,1,1,1,0
