Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
603,2025-07-05 00:00:59.686251,2025-07-05 00:01:36.131993,0.61,0,1,1,1,0
604,2025-07-05 00:02:37.192283,2025-07-05 00:02:38.054539,0.01,0,0,0,0,0
605,2025-07-05 00:03:38.940337,2025-07-05 00:03:39.798605,0.01,0,0,0,0,0
606,2025-07-05 00:04:40.717416,2025-07-05 00:04:41.581052,0.01,0,0,0,0,0
607,2025-07-05 00:05:42.459230,2025-07-05 00:05:43.323966,0.01,0,0,0,0,0
608,2025-07-05 00:06:44.218958,2025-07-05 00:06:45.089291,0.01,0,0,0,0,0
609,2025-07-05 00:07:45.984710,2025-07-05 00:07:47.069579,0.02,0,1,1,1,0
610,2025-07-05 00:08:48.009602,2025-07-05 00:08:49.143304,0.02,0,1,1,1,0
611,2025-07-05 00:09:50.041247,2025-07-05 00:09:51.146508,0.02,0,1,1,1,0
612,2025-07-05 00:10:52.040094,2025-07-05 00:10:53.169433,0.02,0,1,1,1,0
613,2025-07-05 00:11:54.054304,2025-07-05 00:11:55.171635,0.02,0,1,1,1,0
614,2025-07-05 00:12:56.059845,2025-07-05 00:12:57.178619,0.02,0,1,1,1,0
615,2025-07-05 00:13:58.066225,2025-07-05 00:13:59.189045,0.02,0,1,1,1,0
616,2025-07-05 00:15:00.077840,2025-07-05 00:15:01.202535,0.02,0,1,1,1,0
617,2025-07-05 00:16:02.099836,2025-07-05 00:16:03.240752,0.02,0,1,1,1,0
618,2025-07-05 00:17:04.140303,2025-07-05 00:17:05.298335,0.02,0,1,1,1,0
619,2025-07-05 00:18:06.193056,2025-07-05 00:18:07.357326,0.02,0,1,1,1,0
620,2025-07-05 00:19:08.257577,2025-07-05 00:19:09.385528,0.02,0,1,1,1,0
621,2025-07-05 00:20:10.282842,2025-07-05 00:20:11.386679,0.02,0,1,1,1,0
622,2025-07-05 00:21:12.277650,2025-07-05 00:21:13.414619,0.02,0,1,1,1,0
623,2025-07-05 00:22:14.297174,2025-07-05 00:22:15.380680,0.02,0,1,1,1,0
624,2025-07-05 00:23:16.279875,2025-07-05 00:23:17.364679,0.02,0,1,1,1,0
625,2025-07-05 00:24:18.265775,2025-07-05 00:24:19.400196,0.02,0,1,1,1,0
626,2025-07-05 00:25:20.287079,2025-07-05 00:25:21.416333,0.02,0,1,1,1,0
627,2025-07-05 00:26:22.299724,2025-07-05 00:26:23.389212,0.02,0,1,1,1,0
628,2025-07-05 00:27:24.287733,2025-07-05 00:27:25.444634,0.02,0,1,1,1,0
629,2025-07-05 00:28:26.518622,2025-07-05 00:28:27.784943,0.02,0,1,1,1,0
630,2025-07-05 00:29:28.673154,2025-07-05 00:29:30.257449,0.03,0,1,1,1,0
631,2025-07-05 00:30:31.160891,2025-07-05 00:30:32.739168,0.03,0,1,1,1,0
632,2025-07-05 00:31:33.639379,2025-07-05 00:31:35.186800,0.03,0,1,1,1,0
633,2025-07-05 00:32:36.087152,2025-07-05 00:32:37.637448,0.03,0,1,1,1,0
634,2025-07-05 00:33:38.529966,2025-07-05 00:33:40.084363,0.03,0,1,1,1,0
635,2025-07-05 00:34:40.958396,2025-07-05 00:34:42.519571,0.03,0,1,1,1,0
636,2025-07-05 00:35:43.411444,2025-07-05 00:35:44.950718,0.03,0,1,1,1,0
