Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
32398,2025-07-30 00:00:50.446850,2025-07-30 00:01:02.157110,0.20,0,1,1,1,0
32399,2025-07-30 00:02:02.586451,2025-07-30 00:02:14.311115,0.20,0,1,1,1,0
32400,2025-07-30 00:03:14.745179,2025-07-30 00:03:15.181104,0.01,0,0,0,0,0
32401,2025-07-30 00:04:15.613031,2025-07-30 00:04:16.054176,0.01,0,0,0,0,0
32402,2025-07-30 00:05:16.486258,2025-07-30 00:05:16.921061,0.01,0,0,0,0,0
32403,2025-07-30 00:06:17.355947,2025-07-30 00:06:17.835342,0.01,0,0,0,0,0
32404,2025-07-30 00:07:18.268678,2025-07-30 00:07:18.722047,0.01,0,0,0,0,0
32405,2025-07-30 00:08:19.152199,2025-07-30 00:08:19.605086,0.01,0,0,0,0,0
32406,2025-07-30 00:09:20.043121,2025-07-30 00:09:20.519248,0.01,0,0,0,0,0
32407,2025-07-30 00:10:20.952292,2025-07-30 00:10:21.492337,0.01,0,0,0,0,0
32408,2025-07-30 00:11:21.922271,2025-07-30 00:11:22.384243,0.01,0,0,0,0,0
32409,2025-07-30 00:12:22.813774,2025-07-30 00:12:23.285210,0.01,0,0,0,0,0
32410,2025-07-30 00:13:23.713640,2025-07-30 00:13:24.187727,0.01,0,0,0,0,0
32411,2025-07-30 00:14:24.611418,2025-07-30 00:14:25.080945,0.01,0,0,0,0,0
32412,2025-07-30 00:15:25.506531,2025-07-30 00:15:25.976791,0.01,0,0,0,0,0
32413,2025-07-30 00:16:26.408511,2025-07-30 00:16:26.870501,0.01,0,0,0,0,0
32414,2025-07-30 00:17:27.304174,2025-07-30 00:17:27.774670,0.01,0,0,0,0,0
32415,2025-07-30 00:18:28.223260,2025-07-30 00:18:28.686835,0.01,0,0,0,0,0
32416,2025-07-30 00:19:29.122141,2025-07-30 00:19:29.601406,0.01,0,0,0,0,0
32417,2025-07-30 00:20:30.031695,2025-07-30 00:20:30.494707,0.01,0,0,0,0,0
32418,2025-07-30 00:21:30.935909,2025-07-30 00:21:31.406361,0.01,0,0,0,0,0
32419,2025-07-30 00:22:31.836829,2025-07-30 00:22:32.311570,0.01,0,0,0,0,0
32420,2025-07-30 00:23:32.753851,2025-07-30 00:23:33.218038,0.01,0,0,0,0,0
32421,2025-07-30 00:24:33.654968,2025-07-30 00:24:34.139455,0.01,0,0,0,0,0
32422,2025-07-30 00:25:34.621032,2025-07-30 00:25:35.092398,0.01,0,0,0,0,0
32423,2025-07-30 00:26:35.521851,2025-07-30 00:26:35.996359,0.01,0,0,0,0,0
32424,2025-07-30 00:27:36.430139,2025-07-30 00:27:36.909233,0.01,0,0,0,0,0
32425,2025-07-30 00:28:37.362885,2025-07-30 00:28:37.827913,0.01,0,0,0,0,0
32426,2025-07-30 00:29:38.335575,2025-07-30 00:29:38.814429,0.01,0,0,0,0,0
32427,2025-07-30 00:30:39.245051,2025-07-30 00:30:39.713792,0.01,0,0,0,0,0
32428,2025-07-30 00:31:40.158210,2025-07-30 00:31:40.625285,0.01,0,0,0,0,0
32429,2025-07-30 00:32:41.051591,2025-07-30 00:32:41.523651,0.01,0,0,0,0,0
32430,2025-07-30 00:33:41.950925,2025-07-30 00:33:42.424108,0.01,0,0,0,0,0
32431,2025-07-30 00:34:42.854994,2025-07-30 00:34:43.326538,0.01,0,0,0,0,0
32432,2025-07-30 00:35:43.755170,2025-07-30 00:35:44.226174,0.01,0,0,0,0,0
32433,2025-07-30 00:36:44.657262,2025-07-30 00:36:45.133465,0.01,0,0,0,0,0
32434,2025-07-30 00:37:45.567413,2025-07-30 00:37:46.041049,0.01,0,0,0,0,0
32435,2025-07-30 00:38:46.472523,2025-07-30 00:38:46.940120,0.01,0,0,0,0,0
32436,2025-07-30 00:39:47.375656,2025-07-30 00:39:47.837999,0.01,0,0,0,0,0
32437,2025-07-30 00:40:48.268776,2025-07-30 00:40:48.738690,0.01,0,0,0,0,0
