Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
11670,2025-07-14 00:00:33.662309,2025-07-14 00:00:37.689376,0.07,0,1,1,1,0
11671,2025-07-14 00:01:38.114620,2025-07-14 00:01:42.115929,0.07,0,1,1,1,0
11672,2025-07-14 00:02:42.543728,2025-07-14 00:02:46.554622,0.07,0,1,1,1,0
11673,2025-07-14 00:03:46.983518,2025-07-14 00:03:47.416644,0.01,0,0,0,0,0
11674,2025-07-14 00:04:47.842611,2025-07-14 00:04:48.277468,0.01,0,0,0,0,0
11675,2025-07-14 00:05:48.704581,2025-07-14 00:05:49.133931,0.01,0,0,0,0,0
11676,2025-07-14 00:06:49.560408,2025-07-14 00:06:50.035006,0.01,0,0,0,0,0
11677,2025-07-14 00:07:50.459727,2025-07-14 00:07:51.037532,0.01,0,1,1,1,0
11678,2025-07-14 00:08:51.461931,2025-07-14 00:08:52.045653,0.01,0,1,1,1,0
11679,2025-07-14 00:09:52.470665,2025-07-14 00:09:53.084467,0.01,0,1,1,1,0
11680,2025-07-14 00:10:53.510285,2025-07-14 00:10:54.079638,0.01,0,1,1,1,0
11681,2025-07-14 00:11:54.512521,2025-07-14 00:11:55.093975,0.01,0,1,1,1,0
11682,2025-07-14 00:12:55.520188,2025-07-14 00:12:56.101509,0.01,0,1,1,1,0
11683,2025-07-14 00:13:56.523263,2025-07-14 00:13:57.086427,0.01,0,1,1,1,0
11684,2025-07-14 00:14:57.552749,2025-07-14 00:14:58.205406,0.01,0,1,1,1,0
11685,2025-07-14 00:15:58.631229,2025-07-14 00:15:59.288005,0.01,0,1,1,1,0
11686,2025-07-14 00:16:59.708804,2025-07-14 00:17:00.365788,0.01,0,1,1,1,0
11687,2025-07-14 00:18:00.788312,2025-07-14 00:18:01.438886,0.01,0,1,1,1,0
11688,2025-07-14 00:19:01.862780,2025-07-14 00:19:02.513771,0.01,0,1,1,1,0
11689,2025-07-14 00:20:02.940632,2025-07-14 00:20:03.656540,0.01,0,1,1,1,0
11690,2025-07-14 00:21:04.161120,2025-07-14 00:21:04.889746,0.01,0,1,1,1,0
11691,2025-07-14 00:22:05.316256,2025-07-14 00:22:05.996724,0.01,0,1,1,1,0
11692,2025-07-14 00:23:06.433904,2025-07-14 00:23:07.153314,0.01,0,1,1,1,0
11693,2025-07-14 00:24:07.579070,2025-07-14 00:24:08.286852,0.01,0,1,1,1,0
11694,2025-07-14 00:25:08.711256,2025-07-14 00:25:09.444610,0.01,0,1,1,1,0
11695,2025-07-14 00:26:09.869362,2025-07-14 00:26:10.586168,0.01,0,1,1,1,0
11696,2025-07-14 00:27:11.014053,2025-07-14 00:27:11.697542,0.01,0,1,1,1,0
11697,2025-07-14 00:28:12.124990,2025-07-14 00:28:12.808426,0.01,0,1,1,1,0
11698,2025-07-14 00:29:13.234462,2025-07-14 00:29:14.107417,0.01,0,1,1,1,0
11699,2025-07-14 00:30:14.533447,2025-07-14 00:30:15.398327,0.01,0,1,1,1,0
11700,2025-07-14 00:31:15.822973,2025-07-14 00:31:16.680382,0.01,0,1,1,1,0
11701,2025-07-14 00:32:17.103755,2025-07-14 00:32:17.972292,0.01,0,1,1,1,0
11702,2025-07-14 00:33:18.396531,2025-07-14 00:33:19.263384,0.01,0,1,1,1,0
11703,2025-07-14 00:34:19.692257,2025-07-14 00:34:20.628342,0.02,0,1,1,1,0
11704,2025-07-14 00:35:21.051895,2025-07-14 00:35:22.013124,0.02,0,1,1,1,0
11705,2025-07-14 00:36:22.451977,2025-07-14 00:36:23.384927,0.02,0,1,1,1,0
11706,2025-07-14 00:37:23.827168,2025-07-14 00:37:24.752005,0.02,0,1,1,1,0
11707,2025-07-14 00:38:25.178931,2025-07-14 00:38:26.070940,0.01,0,1,1,1,0
11708,2025-07-14 00:39:26.494428,2025-07-14 00:39:27.431993,0.02,0,1,1,1,0
11709,2025-07-14 00:40:27.853963,2025-07-14 00:40:28.785424,0.02,0,1,1,1,0
11710,2025-07-14 00:41:29.213062,2025-07-14 00:41:30.110478,0.01,0,1,1,1,0
11711,2025-07-14 00:42:30.533724,2025-07-14 00:42:31.424889,0.01,0,1,1,1,0
11712,2025-07-14 00:43:31.849078,2025-07-14 00:43:32.977109,0.02,0,1,1,1,0
11713,2025-07-14 00:44:33.404069,2025-07-14 00:44:34.441701,0.02,0,1,1,1,0
11714,2025-07-14 00:45:34.863239,2025-07-14 00:45:35.937176,0.02,0,1,1,1,0
11715,2025-07-14 00:46:36.363196,2025-07-14 00:46:37.397487,0.02,0,1,1,1,0
11716,2025-07-14 00:47:37.820716,2025-07-14 00:47:39.065323,0.02,0,1,1,1,0
11717,2025-07-14 00:48:39.490507,2025-07-14 00:48:40.566719,0.02,0,1,1,1,0
11718,2025-07-14 00:49:41.003426,2025-07-14 00:49:42.082735,0.02,0,1,1,1,0
11719,2025-07-14 00:50:42.515909,2025-07-14 00:50:43.597175,0.02,0,1,1,1,0
