Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
12935,2025-07-15 00:01:02.016207,2025-07-15 00:01:20.853255,0.31,0,1,1,1,0
12936,2025-07-15 00:02:21.296648,2025-07-15 00:02:40.063639,0.31,0,1,1,1,0
12937,2025-07-15 00:03:40.494440,2025-07-15 00:03:40.950709,0.01,0,0,0,0,0
12938,2025-07-15 00:04:41.377083,2025-07-15 00:04:41.847083,0.01,0,0,0,0,0
12939,2025-07-15 00:05:42.270386,2025-07-15 00:05:42.737249,0.01,0,0,0,0,0
12940,2025-07-15 00:06:43.165389,2025-07-15 00:06:43.627654,0.01,0,0,0,0,0
12941,2025-07-15 00:07:44.053867,2025-07-15 00:07:44.524512,0.01,0,0,0,0,0
12942,2025-07-15 00:08:44.945243,2025-07-15 00:08:45.591031,0.01,0,1,1,1,0
12943,2025-07-15 00:09:46.016071,2025-07-15 00:09:46.679995,0.01,0,1,1,1,0
12944,2025-07-15 00:10:47.114956,2025-07-15 00:10:47.770472,0.01,0,1,1,1,0
12945,2025-07-15 00:11:48.197664,2025-07-15 00:11:48.853247,0.01,0,1,1,1,0
12946,2025-07-15 00:12:49.281707,2025-07-15 00:12:49.920198,0.01,0,1,1,1,0
12947,2025-07-15 00:13:50.397318,2025-07-15 00:13:51.036252,0.01,0,1,1,1,0
12948,2025-07-15 00:14:51.469341,2025-07-15 00:14:52.209389,0.01,0,1,1,1,0
12949,2025-07-15 00:15:52.636341,2025-07-15 00:15:53.366790,0.01,0,1,1,1,0
12950,2025-07-15 00:16:53.790412,2025-07-15 00:16:54.474063,0.01,0,1,1,1,0
12951,2025-07-15 00:17:54.900856,2025-07-15 00:17:55.585061,0.01,0,1,1,1,0
12952,2025-07-15 00:18:56.015851,2025-07-15 00:18:56.741653,0.01,0,1,1,1,0
12953,2025-07-15 00:19:57.185794,2025-07-15 00:19:57.897774,0.01,0,1,1,1,0
12954,2025-07-15 00:20:58.319261,2025-07-15 00:20:59.029799,0.01,0,1,1,1,0
12955,2025-07-15 00:21:59.454276,2025-07-15 00:22:00.145881,0.01,0,1,1,1,0
12956,2025-07-15 00:23:00.574074,2025-07-15 00:23:01.256425,0.01,0,1,1,1,0
12957,2025-07-15 00:24:01.686004,2025-07-15 00:24:02.387100,0.01,0,1,1,1,0
12958,2025-07-15 00:25:02.817318,2025-07-15 00:25:03.506259,0.01,0,1,1,1,0
12959,2025-07-15 00:26:03.935431,2025-07-15 00:26:04.640255,0.01,0,1,1,1,0
12960,2025-07-15 00:27:05.067108,2025-07-15 00:27:05.767354,0.01,0,1,1,1,0
12961,2025-07-15 00:28:06.195284,2025-07-15 00:28:06.905526,0.01,0,1,1,1,0
12962,2025-07-15 00:29:07.332679,2025-07-15 00:29:08.430314,0.02,0,1,1,1,0
12963,2025-07-15 00:30:08.877527,2025-07-15 00:30:09.977474,0.02,0,1,1,1,0
12964,2025-07-15 00:31:10.403930,2025-07-15 00:31:11.486083,0.02,0,1,1,1,0
12965,2025-07-15 00:32:11.911856,2025-07-15 00:32:12.972693,0.02,0,1,1,1,0
12966,2025-07-15 00:33:13.398201,2025-07-15 00:33:14.474097,0.02,0,1,1,1,0
12967,2025-07-15 00:34:14.901057,2025-07-15 00:34:15.984065,0.02,0,1,1,1,0
12968,2025-07-15 00:35:16.408029,2025-07-15 00:35:17.447427,0.02,0,1,1,1,0
12969,2025-07-15 00:36:17.872435,2025-07-15 00:36:18.913580,0.02,0,1,1,1,0
12970,2025-07-15 00:37:19.338403,2025-07-15 00:37:20.395964,0.02,0,1,1,1,0
12971,2025-07-15 00:38:20.824412,2025-07-15 00:38:21.867747,0.02,0,1,1,1,0
12972,2025-07-15 00:39:22.294784,2025-07-15 00:39:23.340286,0.02,0,1,1,1,0
12973,2025-07-15 00:40:23.766885,2025-07-15 00:40:24.811926,0.02,0,1,1,1,0
12974,2025-07-15 00:41:25.245527,2025-07-15 00:41:26.288738,0.02,0,1,1,1,0
12975,2025-07-15 00:42:26.721546,2025-07-15 00:42:27.757446,0.02,0,1,1,1,0
12976,2025-07-15 00:43:28.182988,2025-07-15 00:43:29.225750,0.02,0,1,1,1,0
12977,2025-07-15 00:44:29.651199,2025-07-15 00:44:30.750983,0.02,0,1,1,1,0
12978,2025-07-15 00:45:31.178981,2025-07-15 00:45:32.262534,0.02,0,1,1,1,0
12979,2025-07-15 00:46:32.689940,2025-07-15 00:46:33.768860,0.02,0,1,1,1,0
12980,2025-07-15 00:47:34.195993,2025-07-15 00:47:35.239106,0.02,0,1,1,1,0
12981,2025-07-15 00:48:35.665688,2025-07-15 00:48:36.755007,0.02,0,1,1,1,0
12982,2025-07-15 00:49:37.185090,2025-07-15 00:49:38.300347,0.02,0,1,1,1,0
12983,2025-07-15 00:50:38.725637,2025-07-15 00:50:39.887777,0.02,0,1,1,1,0
12984,2025-07-15 00:51:40.319072,2025-07-15 00:51:41.471438,0.02,0,1,1,1,0
12985,2025-07-15 00:52:41.894061,2025-07-15 00:52:43.002209,0.02,0,1,1,1,0
12986,2025-07-15 00:53:43.437646,2025-07-15 00:53:44.615445,0.02,0,1,1,1,0
12987,2025-07-15 00:54:45.045733,2025-07-15 00:54:46.229334,0.02,0,1,1,1,0
12988,2025-07-15 00:55:46.654033,2025-07-15 00:55:47.764337,0.02,0,1,1,1,0
12989,2025-07-15 00:56:48.191224,2025-07-15 00:56:49.315671,0.02,0,1,1,1,0
12990,2025-07-15 00:57:49.743251,2025-07-15 00:57:50.883485,0.02,0,1,1,1,0
12991,2025-07-15 00:58:51.318800,2025-07-15 00:58:52.487655,0.02,0,1,1,1,0
12992,2025-07-15 00:59:52.915576,2025-07-15 00:59:54.056268,0.02,0,1,1,1,0
12993,2025-07-15 01:00:54.480400,2025-07-15 01:00:55.598746,0.02,0,1,1,1,0
12994,2025-07-15 01:01:56.024311,2025-07-15 01:01:57.137179,0.02,0,1,1,1,0
12995,2025-07-15 01:02:57.561921,2025-07-15 01:02:58.719096,0.02,0,1,1,1,0
12996,2025-07-15 01:03:59.142443,2025-07-15 01:04:00.260738,0.02,0,1,1,1,0
12997,2025-07-15 01:05:00.684659,2025-07-15 01:05:01.795078,0.02,0,1,1,1,0
12998,2025-07-15 01:06:02.217383,2025-07-15 01:06:03.377287,0.02,0,1,1,1,0
12999,2025-07-15 01:07:03.804412,2025-07-15 01:07:04.965339,0.02,0,1,1,1,0
13000,2025-07-15 01:08:05.412411,2025-07-15 01:08:06.576444,0.02,0,1,1,1,0
13001,2025-07-15 01:09:07.002191,2025-07-15 01:09:08.114158,0.02,0,1,1,1,0
13002,2025-07-15 01:10:08.542739,2025-07-15 01:10:09.733420,0.02,0,1,1,1,0
13003,2025-07-15 01:11:10.165512,2025-07-15 01:11:11.317343,0.02,0,1,1,1,0
13004,2025-07-15 01:12:11.749688,2025-07-15 01:12:12.901303,0.02,0,1,1,1,0
13005,2025-07-15 01:13:13.332234,2025-07-15 01:13:14.482790,0.02,0,1,1,1,0
13006,2025-07-15 01:14:14.910710,2025-07-15 01:14:16.054991,0.02,0,1,1,1,0
13007,2025-07-15 01:15:16.479578,2025-07-15 01:15:17.622140,0.02,0,1,1,1,0
13008,2025-07-15 01:16:18.047298,2025-07-15 01:16:19.168995,0.02,0,1,1,1,0
13009,2025-07-15 01:17:19.595402,2025-07-15 01:17:20.737198,0.02,0,1,1,1,0
13010,2025-07-15 01:18:21.171606,2025-07-15 01:18:22.345440,0.02,0,1,1,1,0
13011,2025-07-15 01:19:22.773589,2025-07-15 01:19:23.930139,0.02,0,1,1,1,0
13012,2025-07-15 01:20:24.358010,2025-07-15 01:20:25.472295,0.02,0,1,1,1,0
13013,2025-07-15 01:21:25.899062,2025-07-15 01:21:27.106805,0.02,0,1,1,1,0
13014,2025-07-15 01:22:27.569587,2025-07-15 01:22:28.681098,0.02,0,1,1,1,0
13015,2025-07-15 01:23:29.108166,2025-07-15 01:23:30.260030,0.02,0,1,1,1,0
13016,2025-07-15 01:24:30.685457,2025-07-15 01:24:31.835074,0.02,0,1,1,1,0
13017,2025-07-15 01:25:32.265554,2025-07-15 01:25:33.406633,0.02,0,1,1,1,0
13018,2025-07-15 01:26:33.847195,2025-07-15 01:26:34.956377,0.02,0,1,1,1,0
13019,2025-07-15 01:27:35.382552,2025-07-15 01:27:36.544603,0.02,0,1,1,1,0
13020,2025-07-15 01:28:36.969469,2025-07-15 01:28:38.104530,0.02,0,1,1,1,0
13021,2025-07-15 01:29:38.525788,2025-07-15 01:29:39.690097,0.02,0,1,1,1,0
13022,2025-07-15 01:30:40.116618,2025-07-15 01:30:41.232946,0.02,0,1,1,1,0
13023,2025-07-15 01:31:41.662756,2025-07-15 01:31:42.782212,0.02,0,1,1,1,0
