Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
19429,2025-07-20 00:00:32.173908,2025-07-20 00:00:40.523507,0.14,0,1,1,1,0
19430,2025-07-20 00:01:40.953127,2025-07-20 00:01:41.387024,0.01,0,0,0,0,0
19431,2025-07-20 00:02:41.832485,2025-07-20 00:02:42.265889,0.01,0,0,0,0,0
19432,2025-07-20 00:03:42.695252,2025-07-20 00:03:43.130346,0.01,0,0,0,0,0
19433,2025-07-20 00:04:43.559902,2025-07-20 00:04:44.032156,0.01,0,0,0,0,0
19434,2025-07-20 00:05:44.459126,2025-07-20 00:05:44.890077,0.01,0,0,0,0,0
19435,2025-07-20 00:06:45.321807,2025-07-20 00:06:45.802387,0.01,0,0,0,0,0
19436,2025-07-20 00:07:46.227762,2025-07-20 00:07:46.691640,0.01,0,0,0,0,0
19437,2025-07-20 00:08:47.118343,2025-07-20 00:08:47.586397,0.01,0,0,0,0,0
19438,2025-07-20 00:09:48.034255,2025-07-20 00:09:48.501082,0.01,0,0,0,0,0
19439,2025-07-20 00:10:48.932615,2025-07-20 00:10:49.388177,0.01,0,0,0,0,0
19440,2025-07-20 00:11:49.814740,2025-07-20 00:11:50.281673,0.01,0,0,0,0,0
19441,2025-07-20 00:12:50.723014,2025-07-20 00:12:51.192150,0.01,0,0,0,0,0
19442,2025-07-20 00:13:51.621138,2025-07-20 00:13:52.090638,0.01,0,0,0,0,0
19443,2025-07-20 00:14:52.520088,2025-07-20 00:14:53.001313,0.01,0,0,0,0,0
19444,2025-07-20 00:15:53.429655,2025-07-20 00:15:53.861751,0.01,0,0,0,0,0
19445,2025-07-20 00:16:54.288248,2025-07-20 00:16:54.762672,0.01,0,0,0,0,0
19446,2025-07-20 00:17:55.193342,2025-07-20 00:17:55.661290,0.01,0,0,0,0,0
19447,2025-07-20 00:18:56.092726,2025-07-20 00:18:56.555363,0.01,0,0,0,0,0
19448,2025-07-20 00:19:56.988111,2025-07-20 00:19:57.480170,0.01,0,0,0,0,0
19449,2025-07-20 00:20:57.909556,2025-07-20 00:20:58.370605,0.01,0,0,0,0,0
19450,2025-07-20 00:21:58.800030,2025-07-20 00:21:59.262524,0.01,0,0,0,0,0
