Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
10303,2025-07-13 00:01:05.747094,2025-07-13 00:01:19.433785,0.23,0,1,1,1,0
10304,2025-07-13 00:02:20.321389,2025-07-13 00:02:34.388677,0.23,0,1,1,1,0
10305,2025-07-13 00:03:35.280760,2025-07-13 00:03:48.914452,0.23,0,1,1,1,0
10306,2025-07-13 00:04:49.803260,2025-07-13 00:04:50.685028,0.01,0,0,0,0,0
10307,2025-07-13 00:05:51.582213,2025-07-13 00:05:52.448333,0.01,0,0,0,0,0
10308,2025-07-13 00:06:53.339890,2025-07-13 00:06:54.210612,0.01,0,0,0,0,0
10309,2025-07-13 00:07:55.120611,2025-07-13 00:07:55.995789,0.01,0,0,0,0,0
10310,2025-07-13 00:08:56.901533,2025-07-13 00:08:57.813758,0.02,0,0,0,0,0
10311,2025-07-13 00:09:58.699027,2025-07-13 00:09:59.571762,0.01,0,0,0,0,0
10312,2025-07-13 00:11:00.479616,2025-07-13 00:11:01.397620,0.02,0,0,0,0,0
10313,2025-07-13 00:12:02.282754,2025-07-13 00:12:03.173370,0.01,0,0,0,0,0
10314,2025-07-13 00:13:04.053269,2025-07-13 00:13:04.963505,0.02,0,0,0,0,0
10315,2025-07-13 00:14:05.860213,2025-07-13 00:14:06.781425,0.02,0,0,0,0,0
10316,2025-07-13 00:15:07.671854,2025-07-13 00:15:08.574565,0.02,0,0,0,0,0
10317,2025-07-13 00:16:09.464421,2025-07-13 00:16:10.400118,0.02,0,0,0,0,0
10318,2025-07-13 00:17:11.327554,2025-07-13 00:17:12.273670,0.02,0,0,0,0,0
10319,2025-07-13 00:18:13.298948,2025-07-13 00:18:14.209507,0.02,0,0,0,0,0
10320,2025-07-13 00:19:15.094461,2025-07-13 00:19:15.963779,0.01,0,0,0,0,0
10321,2025-07-13 00:20:16.852650,2025-07-13 00:20:17.768251,0.02,0,0,0,0,0
10322,2025-07-13 00:21:18.651287,2025-07-13 00:21:19.554953,0.02,0,0,0,0,0
10323,2025-07-13 00:22:20.438464,2025-07-13 00:22:21.349352,0.02,0,0,0,0,0
10324,2025-07-13 00:23:22.232845,2025-07-13 00:23:23.135730,0.02,0,0,0,0,0
10325,2025-07-13 00:24:24.024926,2025-07-13 00:24:24.943261,0.02,0,0,0,0,0
10326,2025-07-13 00:25:25.836325,2025-07-13 00:25:26.736684,0.02,0,0,0,0,0
10327,2025-07-13 00:26:27.636342,2025-07-13 00:26:28.542773,0.02,0,0,0,0,0
10328,2025-07-13 00:27:29.423939,2025-07-13 00:27:30.352129,0.02,0,0,0,0,0
10329,2025-07-13 00:28:31.242890,2025-07-13 00:28:32.141457,0.01,0,0,0,0,0
10330,2025-07-13 00:29:33.030612,2025-07-13 00:29:33.941553,0.02,0,0,0,0,0
10331,2025-07-13 00:30:34.821386,2025-07-13 00:30:35.723807,0.02,0,0,0,0,0
10332,2025-07-13 00:31:36.616795,2025-07-13 00:31:37.506641,0.01,0,0,0,0,0
10333,2025-07-13 00:32:38.389000,2025-07-13 00:32:39.285513,0.01,0,0,0,0,0
10334,2025-07-13 00:33:40.167881,2025-07-13 00:33:41.082049,0.02,0,0,0,0,0
10335,2025-07-13 00:34:41.972940,2025-07-13 00:34:42.913315,0.02,0,0,0,0,0
10336,2025-07-13 00:35:43.803650,2025-07-13 00:35:44.723669,0.02,0,0,0,0,0
10337,2025-07-13 00:36:45.607278,2025-07-13 00:36:46.476716,0.01,0,0,0,0,0
10338,2025-07-13 00:37:47.377581,2025-07-13 00:37:48.244724,0.01,0,0,0,0,0
10339,2025-07-13 00:38:49.119371,2025-07-13 00:38:49.988214,0.01,0,0,0,0,0
10340,2025-07-13 00:39:50.878206,2025-07-13 00:39:51.786802,0.02,0,0,0,0,0
10341,2025-07-13 00:40:52.679737,2025-07-13 00:40:53.591067,0.02,0,0,0,0,0
10342,2025-07-13 00:41:54.475433,2025-07-13 00:41:55.376517,0.02,0,0,0,0,0
10343,2025-07-13 00:42:56.268792,2025-07-13 00:42:57.167000,0.01,0,0,0,0,0
10344,2025-07-13 00:43:58.050666,2025-07-13 00:43:58.967447,0.02,0,0,0,0,0
