Sessão ID,Início,Fim,Duração (min),ZIPs Processados,Logs Processados,CSVs Gerados,Registros SQL,Erros
5519,2025-07-09 00:00:57.545621,2025-07-09 00:01:59.406373,1.03,0,1,1,1,0
5520,2025-07-09 00:03:00.323683,2025-07-09 00:03:01.224191,0.02,0,0,0,0,0
5521,2025-07-09 00:04:02.165494,2025-07-09 00:04:03.043117,0.01,0,0,0,0,0
5522,2025-07-09 00:05:03.932007,2025-07-09 00:05:04.799416,0.01,0,0,0,0,0
5523,2025-07-09 00:06:05.684207,2025-07-09 00:06:06.594008,0.02,0,0,0,0,0
5524,2025-07-09 00:07:07.480728,2025-07-09 00:07:08.371976,0.01,0,0,0,0,0
5525,2025-07-09 00:08:09.255192,2025-07-09 00:08:10.184770,0.02,0,0,0,0,0
5526,2025-07-09 00:09:11.064451,2025-07-09 00:09:11.963186,0.01,0,0,0,0,0
5527,2025-07-09 00:10:12.848375,2025-07-09 00:10:13.744477,0.01,0,0,0,0,0
5528,2025-07-09 00:11:14.627493,2025-07-09 00:11:15.528742,0.02,0,0,0,0,0
5529,2025-07-09 00:12:16.402537,2025-07-09 00:12:17.301120,0.01,0,0,0,0,0
5530,2025-07-09 00:13:18.188704,2025-07-09 00:13:19.085214,0.01,0,0,0,0,0
5531,2025-07-09 00:14:19.968447,2025-07-09 00:14:20.874780,0.02,0,0,0,0,0
5532,2025-07-09 00:15:21.757286,2025-07-09 00:15:22.649899,0.01,0,0,0,0,0
5533,2025-07-09 00:16:23.532696,2025-07-09 00:16:24.460486,0.02,0,0,0,0,0
5534,2025-07-09 00:17:25.345320,2025-07-09 00:17:26.254206,0.02,0,0,0,0,0
5535,2025-07-09 00:18:27.185583,2025-07-09 00:18:28.098116,0.02,0,0,0,0,0
5536,2025-07-09 00:19:28.979725,2025-07-09 00:19:29.885267,0.02,0,0,0,0,0
5537,2025-07-09 00:20:30.770211,2025-07-09 00:20:31.670608,0.02,0,0,0,0,0
5538,2025-07-09 00:21:32.558088,2025-07-09 00:21:33.458659,0.02,0,0,0,0,0
5539,2025-07-09 00:22:34.340536,2025-07-09 00:22:35.245526,0.02,0,0,0,0,0
5540,2025-07-09 00:23:36.134515,2025-07-09 00:23:37.031320,0.01,0,0,0,0,0
5541,2025-07-09 00:24:37.921137,2025-07-09 00:24:38.818694,0.01,0,0,0,0,0
5542,2025-07-09 00:25:39.700585,2025-07-09 00:25:40.655828,0.02,0,0,0,0,0
5543,2025-07-09 00:26:41.554878,2025-07-09 00:26:42.513954,0.02,0,0,0,0,0
5544,2025-07-09 00:27:43.397739,2025-07-09 00:27:44.326268,0.02,0,0,0,0,0
5545,2025-07-09 00:28:45.241344,2025-07-09 00:28:46.147018,0.02,0,0,0,0,0
5546,2025-07-09 00:29:47.028435,2025-07-09 00:29:47.937306,0.02,0,0,0,0,0
5547,2025-07-09 00:30:48.819650,2025-07-09 00:30:49.730249,0.02,0,0,0,0,0
5548,2025-07-09 00:31:50.632037,2025-07-09 00:31:51.552709,0.02,0,0,0,0,0
5549,2025-07-09 00:32:52.437845,2025-07-09 00:32:53.343008,0.02,0,0,0,0,0
5550,2025-07-09 00:33:54.263483,2025-07-09 00:33:55.163276,0.01,0,0,0,0,0
5551,2025-07-09 00:34:56.047061,2025-07-09 00:34:56.958882,0.02,0,0,0,0,0
5552,2025-07-09 00:35:57.953257,2025-07-09 00:35:58.896067,0.02,0,0,0,0,0
5553,2025-07-09 00:36:59.784077,2025-07-09 00:37:00.694495,0.02,0,0,0,0,0
5554,2025-07-09 00:38:01.577197,2025-07-09 00:38:02.470636,0.01,0,0,0,0,0
5555,2025-07-09 00:39:03.352961,2025-07-09 00:39:04.257513,0.02,0,0,0,0,0
5556,2025-07-09 00:40:05.132927,2025-07-09 00:40:06.036262,0.02,0,0,0,0,0
5557,2025-07-09 00:41:06.933406,2025-07-09 00:41:07.826947,0.01,0,0,0,0,0
5558,2025-07-09 00:42:08.705532,2025-07-09 00:42:09.593295,0.01,0,0,0,0,0
5559,2025-07-09 00:43:10.485485,2025-07-09 00:43:11.393174,0.02,0,0,0,0,0
5560,2025-07-09 00:44:12.280374,2025-07-09 00:44:13.179966,0.01,0,0,0,0,0
5561,2025-07-09 00:45:14.070052,2025-07-09 00:45:14.977800,0.02,0,0,0,0,0
5562,2025-07-09 00:46:15.864864,2025-07-09 00:46:16.756221,0.01,0,0,0,0,0
5563,2025-07-09 00:47:17.647152,2025-07-09 00:47:18.544362,0.01,0,0,0,0,0
5564,2025-07-09 00:48:19.426506,2025-07-09 00:48:20.337488,0.02,0,0,0,0,0
5565,2025-07-09 00:49:21.245082,2025-07-09 00:49:22.137315,0.01,0,0,0,0,0
5566,2025-07-09 00:50:23.016312,2025-07-09 00:50:23.908039,0.01,0,0,0,0,0
5567,2025-07-09 00:51:24.786549,2025-07-09 00:51:25.682060,0.01,0,0,0,0,0
5568,2025-07-09 00:52:26.561472,2025-07-09 00:52:27.462554,0.02,0,0,0,0,0
5569,2025-07-09 00:53:28.347354,2025-07-09 00:53:29.344518,0.02,0,0,0,0,0
